B	27	16	16:23:12	Nov-13-2019
B	27	16	16:23:12	Nov-13-2019
B	27	16	16:23:13	Nov-13-2019
A	28	15	16:23:13	Nov-13-2019
B	27	16	16:23:13	Nov-13-2019
A	28	14	16:23:14	Nov-13-2019
B	27	16	16:23:14	Nov-13-2019
B	27	16	16:23:15	Nov-13-2019
B	27	17	16:23:15	Nov-13-2019
B	27	15	16:23:15	Nov-13-2019
B	27	16	16:23:16	Nov-13-2019
B	27	16	16:23:16	Nov-13-2019
B	27	17	16:23:17	Nov-13-2019
B	27	15	16:23:17	Nov-13-2019
B	27	15	16:23:17	Nov-13-2019
B	27	16	16:23:18	Nov-13-2019
B	27	17	16:23:18	Nov-13-2019
B	27	15	16:23:19	Nov-13-2019
B	27	15	16:23:19	Nov-13-2019
A	28	15	16:23:19	Nov-13-2019
B	27	17	16:23:20	Nov-13-2019
A	28	15	16:23:20	Nov-13-2019
B	27	15	16:23:21	Nov-13-2019
B	27	16	16:23:21	Nov-13-2019
B	27	17	16:23:21	Nov-13-2019
B	27	16	16:23:22	Nov-13-2019
B	27	16	16:23:22	Nov-13-2019
A	28	14	16:23:23	Nov-13-2019
B	27	16	16:23:23	Nov-13-2019
B	27	17	16:23:23	Nov-13-2019
B	27	16	16:23:24	Nov-13-2019
B	27	16	16:23:24	Nov-13-2019
B	27	16	16:23:25	Nov-13-2019
A	28	15	16:23:25	Nov-13-2019
B	27	16	16:23:25	Nov-13-2019
A	28	14	16:23:26	Nov-13-2019
B	27	16	16:23:26	Nov-13-2019
B	27	16	16:23:27	Nov-13-2019
B	27	16	16:23:27	Nov-13-2019
A	28	14	16:23:27	Nov-13-2019
B	27	16	16:23:28	Nov-13-2019
B	27	17	16:23:28	Nov-13-2019
B	27	16	16:23:29	Nov-13-2019
A	28	14	16:23:29	Nov-13-2019
B	27	16	16:23:30	Nov-13-2019
B	27	16	16:23:30	Nov-13-2019
B	27	16	16:23:30	Nov-13-2019
B	27	16	16:23:31	Nov-13-2019
B	27	16	16:23:31	Nov-13-2019
B	27	16	16:23:32	Nov-13-2019
B	27	17	16:23:32	Nov-13-2019
B	27	15	16:23:32	Nov-13-2019
B	27	16	16:23:33	Nov-13-2019
A	28	15	16:23:33	Nov-13-2019
B	27	17	16:23:34	Nov-13-2019
B	27	15	16:23:34	Nov-13-2019
B	27	16	16:23:34	Nov-13-2019
B	27	16	16:23:35	Nov-13-2019
B	27	17	16:23:35	Nov-13-2019
B	27	15	16:23:36	Nov-13-2019
B	27	16	16:23:36	Nov-13-2019
B	27	16	16:23:36	Nov-13-2019
B	27	17	16:23:37	Nov-13-2019
B	27	16	16:23:37	Nov-13-2019
B	27	16	16:23:38	Nov-13-2019
B	27	16	16:23:38	Nov-13-2019
B	27	17	16:23:38	Nov-13-2019
A	28	15	16:23:39	Nov-13-2019
B	27	15	16:23:39	Nov-13-2019
B	27	16	16:23:40	Nov-13-2019
B	27	17	16:23:40	Nov-13-2019
B	27	16	16:23:40	Nov-13-2019
B	27	15	16:23:41	Nov-13-2019
B	27	16	16:23:41	Nov-13-2019
B	27	16	16:23:42	Nov-13-2019
B	27	16	16:23:42	Nov-13-2019
B	27	15	16:23:42	Nov-13-2019
B	27	16	16:23:43	Nov-13-2019
B	27	16	16:23:43	Nov-13-2019
B	27	17	16:23:44	Nov-13-2019
B	27	16	16:23:44	Nov-13-2019
B	27	16	16:23:45	Nov-13-2019
B	27	16	16:23:45	Nov-13-2019
B	27	16	16:23:45	Nov-13-2019
B	27	16	16:23:46	Nov-13-2019
B	27	16	16:23:46	Nov-13-2019
B	27	16	16:23:47	Nov-13-2019
B	27	17	16:23:47	Nov-13-2019
B	27	16	16:23:47	Nov-13-2019
B	27	16	16:23:48	Nov-13-2019
A	28	14	16:23:48	Nov-13-2019
B	27	17	16:23:49	Nov-13-2019
B	27	16	16:23:49	Nov-13-2019
B	27	16	16:23:49	Nov-13-2019
B	27	16	16:23:50	Nov-13-2019
B	27	16	16:23:50	Nov-13-2019
B	27	16	16:23:51	Nov-13-2019
B	27	15	16:23:51	Nov-13-2019
B	27	16	16:23:51	Nov-13-2019
B	27	16	16:23:52	Nov-13-2019
B	27	16	16:23:52	Nov-13-2019
B	27	15	16:23:53	Nov-13-2019
B	27	16	16:23:53	Nov-13-2019
B	27	16	16:23:53	Nov-13-2019
B	27	17	16:23:54	Nov-13-2019
B	27	15	16:23:54	Nov-13-2019
B	27	16	16:23:55	Nov-13-2019
B	27	16	16:23:55	Nov-13-2019
B	27	17	16:23:55	Nov-13-2019
B	27	15	16:23:56	Nov-13-2019
B	27	16	16:23:56	Nov-13-2019
A	28	15	16:23:57	Nov-13-2019
B	27	17	16:23:57	Nov-13-2019
B	27	15	16:23:57	Nov-13-2019
B	27	16	16:23:58	Nov-13-2019
B	27	16	16:23:58	Nov-13-2019
B	27	17	16:23:59	Nov-13-2019
B	27	15	16:23:59	Nov-13-2019
B	27	16	16:23:59	Nov-13-2019
B	27	16	16:24:00	Nov-13-2019
A	28	15	16:24:00	Nov-13-2019
B	27	15	16:24:01	Nov-13-2019
B	27	16	16:24:01	Nov-13-2019
B	27	16	16:24:02	Nov-13-2019
A	28	15	16:24:02	Nov-13-2019
B	27	16	16:24:02	Nov-13-2019
A	28	13	16:24:03	Nov-13-2019
B	27	16	16:24:03	Nov-13-2019
B	27	17	16:24:04	Nov-13-2019
B	27	15	16:24:04	Nov-13-2019
B	27	15	16:24:04	Nov-13-2019
B	27	16	16:24:05	Nov-13-2019
B	27	17	16:24:05	Nov-13-2019
B	27	15	16:24:06	Nov-13-2019
B	27	15	16:24:06	Nov-13-2019
